order.id;order.line;order.date;customer.id;product.id;quantity
11698;10;11/05/2014;3;39;1
11699;11;11/05/2014;3;9;2
11700;12;11/05/2014;3;24;1
11701;13;11/05/2014;3;11;2
11702;1;11/06/2014;16;43;1
11703;2;11/06/2014;16;52;1
11704;3;11/06/2014;16;80;2
11705;1;11/10/2014;13;2;1
11706;2;11/10/2014;13;4;1
11707;3;11/10/2014;13;68;1
11708;1;11/12/2014;20;25;1
11709;2;11/12/2014;20;20;1
11710;1;11/12/2014;2;84;1
11711;1;11/12/2014;25;19;1
11712;2;11/12/2014;25;26;1
11713;3;11/12/2014;25;42;4
11714;4;11/12/2014;25;35;1
11715;5;11/12/2014;25;31;1
11716;6;11/12/2014;25;23;1
11717;7;11/12/2014;25;27;1
11718;8;11/12/2014;25;73;1
11719;1;11/13/2014;11;46;2
11720;2;11/13/2014;11;68;1
11721;3;11/13/2014;11;76;1
11722;4;11/13/2014;11;38;1
11723;5;11/13/2014;11;73;2
11724;6;11/13/2014;11;8;3
11725;1;11/14/2014;9;44;2
11726;1;11/17/2014;8;78;1
11727;2;11/17/2014;8;92;2
11728;3;11/17/2014;8;72;1
11729;4;11/17/2014;8;8;1
11730;5;11/17/2014;8;28;2
11731;6;11/17/2014;8;45;3
11732;7;11/17/2014;8;17;1
11733;8;11/17/2014;8;60;1
11734;9;11/17/2014;8;66;1
11735;10;11/17/2014;8;74;1
11736;1;11/18/2014;4;33;1
11737;2;11/18/2014;4;17;1
11738;3;11/18/2014;4;34;1
11739;4;11/18/2014;4;8;1
11740;5;11/18/2014;4;32;1
11741;6;11/18/2014;4;38;1
11742;7;11/18/2014;4;36;1
11743;8;11/18/2014;4;64;1
11744;9;11/18/2014;4;88;1
11745;10;11/18/2014;4;24;7
11746;11;11/18/2014;4;40;2
11747;12;11/18/2014;4;95;1
11748;13;11/18/2014;4;78;1
11749;14;11/18/2014;4;9;1
11750;15;11/18/2014;4;51;1
11751;16;11/18/2014;4;19;1
11752;17;11/18/2014;4;93;1
11753;18;11/18/2014;4;52;1
11754;19;11/18/2014;4;30;1
11755;20;11/18/2014;4;97;1
11756;21;11/18/2014;4;50;2
11757;22;11/18/2014;4;37;1
11758;23;11/18/2014;4;10;8
11759;24;11/18/2014;4;43;1
11760;25;11/18/2014;4;70;2
11761;26;11/18/2014;4;67;1
11762;27;11/18/2014;4;16;1
11763;28;11/18/2014;4;44;1
11764;29;11/18/2014;4;23;1
11765;1;11/19/2014;10;50;2
11766;2;11/19/2014;10;96;1
11767;3;11/19/2014;10;80;1
11768;4;11/19/2014;10;87;1
11769;5;11/19/2014;10;95;1
11770;6;11/19/2014;10;89;1
11771;7;11/19/2014;10;20;1
11772;8;11/19/2014;10;51;1
11773;9;11/19/2014;10;97;1
11774;1;11/19/2014;16;27;1
11775;2;11/19/2014;16;46;1
11776;1;11/20/2014;10;33;2
11777;2;11/20/2014;10;45;1
11778;3;11/20/2014;10;80;3
11779;4;11/20/2014;10;78;1
11780;5;11/20/2014;10;97;1
11781;6;11/20/2014;10;96;2
11782;7;11/20/2014;10;91;1
11783;8;11/20/2014;10;49;1
11784;9;11/20/2014;10;57;1
11785;10;11/20/2014;10;65;1
11786;11;11/20/2014;10;92;1
11787;12;11/20/2014;10;67;1
11788;13;11/20/2014;10;82;1
11789;14;11/20/2014;10;76;1
11790;15;11/20/2014;10;7;3
11791;16;11/20/2014;10;46;1
11792;17;11/20/2014;10;70;1
11793;18;11/20/2014;10;44;1
11794;19;11/20/2014;10;10;1
11795;20;11/20/2014;10;19;1
11796;1;11/26/2014;8;96;1
11797;2;11/26/2014;8;91;1
11798;1;12/01/2014;9;47;1
11799;2;12/01/2014;9;93;1
11800;3;12/01/2014;9;78;1
11801;4;12/01/2014;9;70;1
11802;5;12/01/2014;9;50;1
11803;6;12/01/2014;9;94;2
11804;7;12/01/2014;9;87;1
11805;8;12/01/2014;9;30;1
11806;9;12/01/2014;9;18;1
11807;10;12/01/2014;9;40;2
11808;11;12/01/2014;9;75;1
11809;12;12/01/2014;9;72;2
11810;13;12/01/2014;9;32;1
11811;1;12/01/2014;8;89;1
11812;2;12/01/2014;8;95;3
11813;1;12/03/2014;2;83;1
11814;2;12/03/2014;2;60;1
11815;3;12/03/2014;2;47;1
11816;4;12/03/2014;2;78;1
11817;5;12/03/2014;2;82;3
11818;6;12/03/2014;2;52;1
11819;1;12/05/2014;10;56;8
11820;2;12/05/2014;10;82;1
11821;3;12/05/2014;10;70;2
11822;1;12/05/2014;6;34;1
11823;1;12/08/2014;16;8;1
11824;2;12/08/2014;16;90;1
11825;3;12/08/2014;16;83;1
11826;4;12/08/2014;16;41;1
11827;1;12/08/2014;15;6;1
11828;2;12/08/2014;15;45;1
11829;3;12/08/2014;15;14;1
11830;1;12/09/2014;20;16;1
11831;2;12/09/2014;20;46;1
11832;1;12/10/2014;16;71;1
11833;1;12/11/2014;1;62;4
11834;2;12/11/2014;1;51;1
11835;3;12/11/2014;1;31;2
11836;4;12/11/2014;1;7;1
11837;5;12/11/2014;1;86;8
11838;6;12/11/2014;1;28;1
11839;7;12/11/2014;1;81;1
11840;8;12/11/2014;1;53;1
11841;9;12/11/2014;1;24;1
11842;1;12/11/2014;2;59;1
11843;2;12/11/2014;2;10;1
11844;1;12/12/2014;26;36;2
11845;2;12/12/2014;26;2;1
11846;3;12/12/2014;26;30;1
11847;4;12/12/2014;26;70;1
11848;1;12/15/2014;26;94;1
11849;1;12/23/2014;2;13;4
11850;1;01/01/2015;6;27;1
11851;2;01/01/2015;6;29;1
11852;3;01/01/2015;6;51;1
11853;1;01/01/2015;10;10;2
11854;1;01/05/2015;2;43;1
11855;2;01/05/2015;2;28;1
11856;3;01/05/2015;2;64;1
11857;4;01/05/2015;2;59;1
11858;5;01/05/2015;2;68;1
11859;6;01/05/2015;2;52;3
11860;1;01/06/2015;19;57;1
11861;2;01/06/2015;19;13;5
11862;1;01/08/2015;18;79;2
11863;2;01/08/2015;18;3;1
11864;1;01/08/2015;2;53;3
11865;2;01/08/2015;2;21;2
11866;3;01/08/2015;2;62;1
11867;4;01/08/2015;2;82;1
11868;5;01/08/2015;2;89;1
11869;6;01/08/2015;2;39;1
11870;7;01/08/2015;2;84;3
11871;8;01/08/2015;2;90;1
11872;9;01/08/2015;2;4;2
11873;10;01/08/2015;2;85;1
11874;11;01/08/2015;2;59;1
11875;12;01/08/2015;2;24;1
11876;13;01/08/2015;2;56;1
11877;14;01/08/2015;2;50;1
11878;15;01/08/2015;2;94;1
11879;16;01/08/2015;2;83;1
11880;17;01/08/2015;2;26;1
11881;18;01/08/2015;2;57;1
11882;19;01/08/2015;2;76;1
11883;20;01/08/2015;2;66;1
11884;21;01/08/2015;2;58;1
11885;22;01/08/2015;2;73;1
11886;23;01/08/2015;2;23;1
11887;24;01/08/2015;2;47;1
11888;25;01/08/2015;2;79;1
11889;26;01/08/2015;2;77;1
11890;27;01/08/2015;2;1;1
11891;28;01/08/2015;2;65;1
11892;29;01/08/2015;2;70;1
11893;1;01/08/2015;27;17;1
11894;1;01/08/2015;16;9;1
11895;2;01/08/2015;16;86;1
11896;3;01/08/2015;16;29;1
11897;4;01/08/2015;16;41;1
11898;5;01/08/2015;16;49;1
11899;6;01/08/2015;16;28;2
11900;7;01/08/2015;16;10;1
11901;1;01/12/2015;18;30;1
11902;2;01/12/2015;18;88;1
11903;1;1/13/2015;10;96;1
11904;1;1/13/2015;10;82;1
11905;2;1/13/2015;10;78;1
11906;3;1/13/2015;10;79;1
11907;4;1/13/2015;10;14;1
11908;5;1/13/2015;10;80;1
11909;6;1/13/2015;10;70;1
11910;7;1/13/2015;10;94;1
11911;8;1/13/2015;10;61;2
11912;9;1/13/2015;10;28;1
11913;10;1/13/2015;10;84;3
11914;11;1/13/2015;10;85;1
11915;12;1/13/2015;10;34;1
11916;13;1/13/2015;10;69;1
11917;14;1/13/2015;10;65;1
11918;15;1/13/2015;10;88;2
11919;16;1/13/2015;10;91;2
11920;17;1/13/2015;10;93;1
11921;18;1/13/2015;10;72;1
11922;19;1/13/2015;10;31;1
11923;20;1/13/2015;10;86;1
11924;21;1/13/2015;10;97;1
11925;1;1/16/2015;10;93;1
11926;2;1/16/2015;10;75;1
11927;3;1/16/2015;10;51;1
11928;4;1/16/2015;10;85;1
11929;5;1/16/2015;10;10;2
11930;6;1/16/2015;10;30;1
11931;7;1/16/2015;10;8;1
11932;8;1/16/2015;10;56;1
11933;9;1/16/2015;10;33;1
11934;10;1/16/2015;10;74;1
11935;11;1/16/2015;10;37;1
11936;12;1/16/2015;10;63;1
11937;13;1/16/2015;10;87;1
11938;14;1/16/2015;10;78;1
11939;15;1/16/2015;10;14;1
11940;16;1/16/2015;10;57;1
11941;17;1/16/2015;10;86;2
11942;18;1/16/2015;10;77;1
11943;19;1/16/2015;10;55;1
11944;20;1/16/2015;10;95;1
11945;21;1/16/2015;10;84;1
11946;22;1/16/2015;10;91;1
11947;23;1/16/2015;10;89;1
11948;24;1/16/2015;10;24;1
11949;25;1/16/2015;10;71;1
11950;26;1/16/2015;10;49;1
11951;27;1/16/2015;10;20;1
11952;28;1/16/2015;10;35;1
11953;1;1/19/2015;2;5;1
11954;2;1/19/2015;2;90;1
11955;3;1/19/2015;2;74;1
11956;4;1/19/2015;2;52;1
11957;5;1/19/2015;2;59;1
11958;6;1/19/2015;2;75;1
11959;1;1/19/2015;30;77;1
11960;2;1/19/2015;30;83;1
11961;3;1/19/2015;30;64;1
11962;4;1/19/2015;30;79;1
11963;5;1/19/2015;30;82;1
11964;6;1/19/2015;30;76;1
11965;7;1/19/2015;30;54;1
11966;8;1/19/2015;30;56;1
11967;9;1/19/2015;30;70;2
11968;10;1/19/2015;30;28;1
11969;1;1/20/2015;10;87;1
11970;2;1/20/2015;10;53;1
11971;1;1/20/2015;8;70;4
11972;2;1/20/2015;8;8;2
11973;3;1/20/2015;8;53;1
11974;4;1/20/2015;8;88;2
11975;5;1/20/2015;8;32;1
11976;6;1/20/2015;8;63;2
11977;7;1/20/2015;8;96;2
11978;8;1/20/2015;8;58;1
11979;9;1/20/2015;8;69;1
11980;10;1/20/2015;8;77;1
11981;11;1/20/2015;8;97;1
11982;12;1/20/2015;8;66;1
11983;13;1/20/2015;8;61;1
11984;14;1/20/2015;8;25;1
11985;15;1/20/2015;8;45;2
11986;16;1/20/2015;8;20;1
11987;17;1/20/2015;8;17;1
11988;18;1/20/2015;8;95;1
11989;19;1/20/2015;8;94;1
11990;20;1/20/2015;8;86;1
11991;21;1/20/2015;8;16;1
11992;22;1/20/2015;8;78;1
11993;23;1/20/2015;8;14;1
11994;24;1/20/2015;8;56;3
11995;25;1/20/2015;8;64;1
11996;26;1/20/2015;8;40;1
11997;27;1/20/2015;8;51;1
11998;28;1/20/2015;8;15;1
11999;1;1/22/2015;2;94;1
12000;2;1/22/2015;2;23;1
12001;1;1/22/2015;28;79;1
12002;2;1/22/2015;28;2;1
12003;3;1/22/2015;28;64;1
12004;1;1/26/2015;10;88;1
12005;2;1/26/2015;10;19;1
12006;1;1/26/2015;11;4;1
12007;2;1/26/2015;11;95;1
12008;3;1/26/2015;11;9;1
12009;4;1/26/2015;11;47;1
12010;5;1/26/2015;11;50;1
12011;6;1/26/2015;11;40;1
12012;7;1/26/2015;11;70;6
12013;8;1/26/2015;11;36;1
12014;9;1/26/2015;11;14;1
12015;1;1/27/2015;1;54;1
12016;2;1/27/2015;1;15;1
12017;3;1/27/2015;1;77;1
12018;4;1/27/2015;1;53;9
12019;5;1/27/2015;1;52;1
12020;6;1/27/2015;1;22;1
12021;7;1/27/2015;1;83;1
12022;8;1/27/2015;1;60;1
12023;9;1/27/2015;1;57;1
12024;10;1/27/2015;1;71;1
12025;11;1/27/2015;1;61;1
12026;12;1/27/2015;1;59;1
12027;13;1/27/2015;1;63;1
12028;14;1/27/2015;1;92;1
12029;15;1/27/2015;1;4;1
12030;16;1/27/2015;1;69;1
12031;17;1/27/2015;1;93;1
12032;18;1/27/2015;1;50;1
12033;19;1/27/2015;1;55;1
12034;20;1/27/2015;1;62;1
12035;21;1/27/2015;1;75;2
12036;22;1/27/2015;1;70;1
12037;23;1/27/2015;1;87;1
12038;24;1/27/2015;1;5;1
12039;25;1/27/2015;1;6;1
12040;26;1/27/2015;1;66;1
12041;27;1/27/2015;1;86;1
12042;28;1/27/2015;1;48;1
12043;1;1/27/2015;17;11;1
12044;1;1/28/2015;10;18;1
12045;1;1/29/2015;13;6;1
12046;2;1/29/2015;13;90;1
12047;3;1/29/2015;13;75;1
12048;4;1/29/2015;13;91;1
12049;5;1/29/2015;13;94;1
12050;6;1/29/2015;13;4;1
12051;7;1/29/2015;13;39;1
12052;8;1/29/2015;13;59;1
12053;9;1/29/2015;13;16;1
12054;10;1/29/2015;13;28;1
12055;11;1/29/2015;13;87;2
12056;12;1/29/2015;13;42;1
12057;13;1/29/2015;13;31;1
12058;14;1/29/2015;13;32;1
12059;15;1/29/2015;13;40;1
12060;1;1/29/2015;13;30;1
12061;1;02/03/2015;5;7;2
12062;1;02/04/2015;26;10;1
12063;2;02/04/2015;26;45;1
12064;3;02/04/2015;26;38;2
12065;4;02/04/2015;26;36;1
12066;1;02/04/2015;10;4;1
12067;2;02/04/2015;10;40;4
12068;1;02/06/2015;15;35;1
12069;2;02/06/2015;15;5;1
12070;3;02/06/2015;15;30;1
12071;4;02/06/2015;15;77;1
12072;5;02/06/2015;15;39;1
12073;6;02/06/2015;15;72;1
12074;7;02/06/2015;15;36;1
12075;1;02/09/2015;10;29;1
12076;2;02/09/2015;10;79;4
12077;3;02/09/2015;10;95;1
12078;4;02/09/2015;10;96;1
12079;5;02/09/2015;10;13;1
12080;6;02/09/2015;10;30;1
12081;7;02/09/2015;10;68;1
12082;8;02/09/2015;10;81;1
12083;9;02/09/2015;10;48;2
12084;10;02/09/2015;10;92;1
12085;11;02/09/2015;10;59;1
12086;12;02/09/2015;10;21;1
12087;13;02/09/2015;10;72;1
12088;14;02/09/2015;10;56;1
12089;15;02/09/2015;10;84;1
12090;16;02/09/2015;10;73;1
12091;17;02/09/2015;10;69;1
12092;18;02/09/2015;10;33;1
12093;19;02/09/2015;10;86;1
12094;20;02/09/2015;10;40;1
12095;21;02/09/2015;10;14;1
12096;22;02/09/2015;10;15;2
12097;23;02/09/2015;10;82;1
12098;1;02/09/2015;8;92;1
12099;1;02/10/2015;22;11;3
12100;1;02/10/2015;1;2;1
12101;2;02/10/2015;1;94;1
12102;1;02/10/2015;22;79;1
12103;1;02/10/2015;16;91;1
12104;1;02/10/2015;2;78;1
12105;2;02/10/2015;2;81;1
12106;3;02/10/2015;2;51;1
12107;4;02/10/2015;2;77;1
12108;5;02/10/2015;2;63;1
12109;6;02/10/2015;2;83;3
12110;7;02/10/2015;2;67;1
12111;8;02/10/2015;2;58;3
12112;9;02/10/2015;2;90;1
12113;10;02/10/2015;2;5;1
12114;11;02/10/2015;2;60;1
12115;12;02/10/2015;2;92;1
12116;13;02/10/2015;2;40;1
12117;1;02/11/2015;17;50;1
12118;2;02/11/2015;17;32;1
12119;3;02/11/2015;17;30;1
12120;4;02/11/2015;17;69;2
12121;1;02/11/2015;10;15;1
12122;1;02/11/2015;25;36;1
12123;2;02/11/2015;25;33;1
12124;3;02/11/2015;25;20;1
12125;4;02/11/2015;25;34;1
12126;5;02/11/2015;25;61;1
12127;6;02/11/2015;25;15;2
12128;7;02/11/2015;25;10;1
12129;8;02/11/2015;25;11;1
12130;9;02/11/2015;25;23;1
12131;10;02/11/2015;25;29;1
12132;1;02/12/2015;10;58;1
12133;2;02/12/2015;10;13;1
12134;3;02/12/2015;10;67;1
12135;4;02/12/2015;10;50;1
12136;5;02/12/2015;10;93;1
12137;6;02/12/2015;10;46;1
12138;7;02/12/2015;10;89;1
12139;8;02/12/2015;10;35;1
12140;9;02/12/2015;10;92;1
12141;10;02/12/2015;10;95;1
12142;11;02/12/2015;10;18;1
12143;12;02/12/2015;10;55;1
12144;13;02/12/2015;10;69;1
12145;14;02/12/2015;10;81;1
12146;15;02/12/2015;10;68;1
12147;16;02/12/2015;10;10;1
12148;1;2/13/2015;16;61;1
12149;2;2/13/2015;16;84;1
12150;1;2/13/2015;16;93;1
12151;2;2/13/2015;16;77;2
12152;3;2/13/2015;16;88;1
12153;4;2/13/2015;16;45;1
12154;5;2/13/2015;16;78;1
12155;6;2/13/2015;16;28;2
12156;7;2/13/2015;16;94;1
12157;8;2/13/2015;16;82;1
12158;9;2/13/2015;16;13;1
12159;10;2/13/2015;16;16;1
12160;11;2/13/2015;16;20;3
12161;12;2/13/2015;16;50;3
12162;13;2/13/2015;16;71;1
12163;14;2/13/2015;16;44;2
12164;15;2/13/2015;16;90;1
12165;16;2/13/2015;16;97;1
12166;17;2/13/2015;16;80;1
12167;18;2/13/2015;16;27;1
12168;19;2/13/2015;16;32;1
12169;20;2/13/2015;16;75;1
12170;21;2/13/2015;16;91;1
12171;22;2/13/2015;16;9;1
12172;23;2/13/2015;16;51;1
12173;24;2/13/2015;16;14;1
12174;25;2/13/2015;16;34;1
12175;26;2/13/2015;16;12;1
12176;27;2/13/2015;16;73;1
12177;28;2/13/2015;16;10;1
12178;1;2/16/2015;27;35;1
12179;2;2/16/2015;27;68;1
12180;3;2/16/2015;27;9;1
12181;1;2/16/2015;19;39;1
12182;2;2/16/2015;19;46;1
12183;3;2/16/2015;19;80;1
12184;4;2/16/2015;19;97;1
12185;5;2/16/2015;19;36;3
12186;6;2/16/2015;19;32;1
12187;7;2/16/2015;19;51;1
12188;8;2/16/2015;19;74;1
12189;9;2/16/2015;19;35;1
12190;10;2/16/2015;19;3;1
12191;11;2/16/2015;19;15;1
12192;12;2/16/2015;19;13;1
12193;13;2/16/2015;19;21;1
12194;14;2/16/2015;19;24;2
12195;15;2/16/2015;19;7;1
12196;16;2/16/2015;19;61;1
12197;17;2/16/2015;19;45;1
12198;18;2/16/2015;19;4;1
12199;19;2/16/2015;19;19;2
12200;20;2/16/2015;19;50;1
12201;21;2/16/2015;19;58;1
12202;22;2/16/2015;19;6;1
12203;23;2/16/2015;19;82;4
12204;24;2/16/2015;19;27;1
12205;25;2/16/2015;19;12;2
12206;26;2/16/2015;19;8;3
12207;27;2/16/2015;19;40;1
12208;1;2/17/2015;13;32;1
12209;2;2/17/2015;13;10;1
12210;1;2/17/2015;29;8;1
12211;2;2/17/2015;29;36;1
12212;3;2/17/2015;29;29;1
12213;4;2/17/2015;29;65;1
12214;5;2/17/2015;29;34;1
12215;6;2/17/2015;29;15;1
12216;7;2/17/2015;29;61;3
12217;8;2/17/2015;29;94;1
12218;1;2/17/2015;1;79;1
12219;1;2/18/2015;8;70;1
12220;2;2/18/2015;8;40;1
12221;3;2/18/2015;8;57;1
12222;4;2/18/2015;8;15;1
12223;1;2/18/2015;20;60;1
12224;1;2/18/2015;2;3;1
12225;2;2/18/2015;2;66;1
12226;3;2/18/2015;2;97;1
12227;4;2/18/2015;2;56;1
12228;5;2/18/2015;2;69;1
12229;6;2/18/2015;2;23;1
12230;7;2/18/2015;2;64;1
12231;8;2/18/2015;2;52;1
12232;9;2/18/2015;2;59;1
12233;10;2/18/2015;2;50;1
12234;11;2/18/2015;2;57;1
12235;12;2/18/2015;2;60;1
12236;1;2/18/2015;10;91;2
12237;2;2/18/2015;10;44;2
12238;1;2/18/2015;7;18;1
12239;2;2/18/2015;7;23;1
12240;3;2/18/2015;7;31;2
12241;4;2/18/2015;7;78;1
12242;5;2/18/2015;7;54;1
12243;6;2/18/2015;7;57;1
12244;7;2/18/2015;7;2;1
12245;8;2/18/2015;7;26;1
12246;9;2/18/2015;7;75;1
12247;10;2/18/2015;7;10;2
12248;11;2/18/2015;7;36;1
12249;12;2/18/2015;7;71;1
12250;13;2/18/2015;7;34;1
12251;14;2/18/2015;7;67;1
12252;15;2/18/2015;7;96;1
12253;16;2/18/2015;7;7;1
12254;17;2/18/2015;7;77;1
12255;18;2/18/2015;7;1;1
12256;1;2/19/2015;8;44;3
12257;2;2/19/2015;8;40;2
12258;3;2/19/2015;8;81;2
12259;4;2/19/2015;8;30;1
12260;5;2/19/2015;8;55;1
12261;6;2/19/2015;8;76;2
12262;7;2/19/2015;8;33;1
12263;8;2/19/2015;8;77;1
12264;9;2/19/2015;8;80;1
12265;1;2/20/2015;10;14;1
12266;2;2/20/2015;10;75;1
12267;3;2/20/2015;10;16;1
12268;4;2/20/2015;10;47;1
12269;5;2/20/2015;10;35;2
12270;6;2/20/2015;10;51;1
12271;7;2/20/2015;10;20;1
12272;8;2/20/2015;10;26;2
12273;9;2/20/2015;10;15;1
12274;10;2/20/2015;10;1;1
12275;11;2/20/2015;10;74;10
12276;12;2/20/2015;10;61;2
12277;13;2/20/2015;10;67;1
12278;1;2/20/2015;4;14;1
12279;2;2/20/2015;4;13;1
12280;3;2/20/2015;4;17;1
12281;1;2/23/2015;10;92;1
12282;2;2/23/2015;10;13;1
12283;3;2/23/2015;10;22;1
12284;4;2/23/2015;10;61;1
12285;5;2/23/2015;10;75;1
12286;6;2/23/2015;10;14;1
12287;7;2/23/2015;10;93;3
12288;8;2/23/2015;10;41;1
12289;9;2/23/2015;10;86;2
12290;10;2/23/2015;10;88;2
12291;11;2/23/2015;10;36;1
12292;12;2/23/2015;10;87;1
12293;1;2/23/2015;4;61;1
12294;2;2/23/2015;4;42;1
12295;3;2/23/2015;4;37;1
12296;4;2/23/2015;4;45;1
12297;5;2/23/2015;4;73;2
12298;6;2/23/2015;4;58;1
12299;7;2/23/2015;4;35;1
12300;8;2/23/2015;4;7;1
12301;9;2/23/2015;4;26;2
12302;10;2/23/2015;4;48;1
12303;11;2/23/2015;4;40;1
12304;12;2/23/2015;4;13;1
12305;13;2/23/2015;4;43;1
12306;14;2/23/2015;4;41;1
12307;15;2/23/2015;4;53;1
12308;16;2/23/2015;4;46;1
12309;1;2/24/2015;10;42;1
12310;2;2/24/2015;10;10;1
12311;3;2/24/2015;10;78;1
12312;1;2/25/2015;21;27;1
12313;1;2/25/2015;23;25;1
12314;1;2/25/2015;4;17;2
12315;2;2/25/2015;4;70;1
12316;3;2/25/2015;4;91;1
12317;4;2/25/2015;4;72;1
12318;1;2/25/2015;10;60;1
12319;2;2/25/2015;10;58;1
12320;3;2/25/2015;10;9;1
12321;4;2/25/2015;10;92;1
12322;1;2/25/2015;8;72;1
12323;2;2/25/2015;8;93;1
12324;3;2/25/2015;8;82;2
12325;4;2/25/2015;8;70;1
12326;5;2/25/2015;8;36;2
12327;6;2/25/2015;8;66;1
12328;7;2/25/2015;8;91;1
12329;8;2/25/2015;8;75;1
12330;9;2/25/2015;8;37;1
12331;10;2/25/2015;8;89;4
12332;11;2/25/2015;8;53;1
12333;12;2/25/2015;8;62;1
12334;13;2/25/2015;8;84;3
12335;14;2/25/2015;8;63;2
12336;15;2/25/2015;8;65;1
12337;16;2/25/2015;8;8;1
12338;17;2/25/2015;8;47;1
12339;1;2/25/2015;6;38;1
12340;1;2/25/2015;10;74;1
12341;2;2/25/2015;10;49;1
12342;3;2/25/2015;10;14;1
12343;4;2/25/2015;10;93;1
12344;5;2/25/2015;10;57;1
12345;1;2/25/2015;20;96;1
12346;2;2/25/2015;20;34;1
12347;3;2/25/2015;20;86;1
12348;4;2/25/2015;20;49;1
12349;5;2/25/2015;20;30;1
12350;6;2/25/2015;20;84;1
12351;7;2/25/2015;20;55;1
12352;8;2/25/2015;20;44;1
12353;9;2/25/2015;20;19;1
12354;10;2/25/2015;20;8;1
12355;11;2/25/2015;20;53;1
12356;12;2/25/2015;20;33;1
12357;13;2/25/2015;20;28;2
12358;14;2/25/2015;20;89;2
12359;15;2/25/2015;20;37;1
12360;16;2/25/2015;20;81;1
12361;17;2/25/2015;20;73;1
12362;18;2/25/2015;20;18;1
12363;19;2/25/2015;20;41;1
12364;20;2/25/2015;20;17;1
12365;1;2/26/2015;9;44;3
12366;2;2/26/2015;9;32;1
12367;3;2/26/2015;9;37;1
12368;4;2/26/2015;9;36;1
12369;5;2/26/2015;9;46;3
12370;6;2/26/2015;9;24;1
12371;7;2/26/2015;9;33;1
12372;8;2/26/2015;9;68;1
12373;9;2/26/2015;9;34;1
12374;10;2/26/2015;9;55;1
12375;11;2/26/2015;9;7;1
12376;12;2/26/2015;9;66;1
12377;1;2/27/2015;2;50;1
12378;2;2/27/2015;2;78;1
12379;3;2/27/2015;2;26;1
12380;4;2/27/2015;2;83;1
12381;5;2/27/2015;2;67;1
12382;6;2/27/2015;2;49;1
12383;1;2/27/2015;26;40;1
12384;1;03/02/2015;10;38;1
12385;2;03/02/2015;10;57;1
12386;3;03/02/2015;10;97;1
12387;4;03/02/2015;10;65;1
12388;5;03/02/2015;10;56;1
12389;6;03/02/2015;10;7;1
12390;7;03/02/2015;10;67;1
12391;8;03/02/2015;10;91;5
12392;9;03/02/2015;10;58;1
12393;10;03/02/2015;10;50;1
12394;11;03/02/2015;10;80;1
12395;12;03/02/2015;10;94;2
12396;13;03/02/2015;10;44;1
12397;14;03/02/2015;10;82;1
12398;1;03/02/2015;28;43;1
12399;2;03/02/2015;28;7;4
12400;1;03/03/2015;8;86;1
12401;2;03/03/2015;8;90;2
12402;3;03/03/2015;8;44;1
12403;4;03/03/2015;8;72;1
12404;5;03/03/2015;8;62;10
12405;6;03/03/2015;8;97;1
12406;7;03/03/2015;8;6;1
12407;8;03/03/2015;8;16;1
12408;9;03/03/2015;8;92;1
12409;10;03/03/2015;8;75;1
12410;11;03/03/2015;8;91;1
12411;1;03/03/2015;7;38;2
12412;2;03/03/2015;7;14;5
12413;1;03/04/2015;16;7;1
12414;1;03/04/2015;4;88;1
12415;2;03/04/2015;4;51;2
12416;1;03/04/2015;13;42;1
12417;2;03/04/2015;13;7;1
12418;3;03/04/2015;13;13;1
12419;4;03/04/2015;13;20;1
12420;5;03/04/2015;13;11;1
12421;6;03/04/2015;13;35;1
12422;7;03/04/2015;13;90;1
12423;8;03/04/2015;13;16;1
12424;9;03/04/2015;13;23;1
12425;10;03/04/2015;13;6;2
12426;11;03/04/2015;13;2;2
12427;1;03/05/2015;24;10;1
12428;2;03/05/2015;24;57;2
12429;3;03/05/2015;24;50;2
12430;4;03/05/2015;24;45;1
12431;5;03/05/2015;24;69;1
12432;6;03/05/2015;24;20;1
12433;7;03/05/2015;24;87;1
12434;8;03/05/2015;24;79;1
12435;9;03/05/2015;24;16;1
12436;10;03/05/2015;24;34;1
12437;11;03/05/2015;24;71;1
12438;12;03/05/2015;24;28;2
12439;13;03/05/2015;24;12;1
12440;14;03/05/2015;24;14;1
12441;15;03/05/2015;24;70;1
12442;16;03/05/2015;24;37;1
12443;17;03/05/2015;24;60;1
12444;18;03/05/2015;24;55;1
12445;19;03/05/2015;24;72;1
12446;20;03/05/2015;24;83;1
12447;1;03/05/2015;13;1;1
12448;2;03/05/2015;13;61;1
12449;3;03/05/2015;13;21;1
12450;4;03/05/2015;13;65;1
12451;5;03/05/2015;13;28;1
12452;6;03/05/2015;13;36;1
12453;7;03/05/2015;13;22;2
12454;8;03/05/2015;13;25;2
12455;9;03/05/2015;13;20;1
12456;10;03/05/2015;13;50;1
12457;11;03/05/2015;13;89;1
12458;12;03/05/2015;13;24;1
12459;1;03/05/2015;8;66;1
12460;2;03/05/2015;8;38;1
12461;3;03/05/2015;8;78;1
12462;4;03/05/2015;8;53;1
12463;5;03/05/2015;8;82;1
12464;6;03/05/2015;8;96;2
12465;7;03/05/2015;8;89;1
12466;8;03/05/2015;8;77;1
12467;9;03/05/2015;8;86;1
12468;10;03/05/2015;8;91;1
12469;11;03/05/2015;8;94;1
12470;12;03/05/2015;8;80;1
12471;13;03/05/2015;8;57;1
12472;14;03/05/2015;8;68;1
12473;15;03/05/2015;8;33;1
